Page Name,Codename,URL,Beginning Of Interval,Complete,Page Likes,Page Like Growth,Post Count,Total Interactions,Interaction Growth,Interaction Rate,Comments,Shares,Total Reactions (including Likes),Likes,Angry,Haha,Wow,Sad,Love,Photo Posts,Photo Interactions,Photo Interaction Rate,Link Posts,Link Interactions,Link Interaction Rate,Status Posts,Status Interactions,Status Interaction Rate,Facebook Video Posts (excluding Live),Facebook Video Interactions (excluding Live),Facebook Video Interaction Rate (excluding Live),Facebook Live Video Posts,Facebook Live Interactions,Facebook Live Interaction Rate,Owned Facebook Video Posts (FB Video and Live),Owned Video Views (FB Video and Live),Owned Video Views from Page Posts (FB Video and Live),Owned Video Views (FB Video),Owned Video Views (FB Live),Owned Video Views from Shares (FB Video and Live),Videos Shared by Page (not included in Owned Videos),Video Views on Videos Shared by Page,Other Video Posts,Other Video Interactions,Other Video Interaction Rate,YouTube Posts,YouTube Interactions,YouTube Interaction Rate
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-15 0:00:00,Yes,3561398,0.00%,31,31878,-47.98%,0.03%,6299,3967,21612,13444,3716,1871,1016,657,908,0,0,NA,24,22217,0.03%,0,0,NA,3,6300,0.06%,4,3361,0.02%,4,129750,112876,0,112876,16874,3,259749,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-15 0:00:00,Yes,2660816,0.03%,10,40853,-77.81%,0.15%,10761,1789,28303,20540,3190,423,735,274,3141,2,28204,0.53%,8,12649,0.06%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-15 0:00:00,Yes,1018946,0.01%,38,32653,244.62%,0.08%,4057,9659,18937,12436,2525,2887,416,282,391,5,24881,0.49%,33,7772,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-16 0:00:00,Yes,3561328,0.00%,24,25295,-20.65%,0.03%,6862,5179,13254,7062,1320,2320,799,1303,450,2,2929,0.04%,19,19429,0.03%,0,0,NA,0,0,NA,3,2937,0.03%,3,71567,68435,0,68435,3132,0,0,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-16 0:00:00,Yes,2661872,0.04%,5,13415,-67.16%,0.10%,808,1111,11496,9613,587,273,237,32,754,1,4847,0.18%,4,8568,0.08%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-16 0:00:00,Yes,1018991,0.00%,32,19959,-38.88%,0.06%,1517,2566,15876,11612,303,2907,191,177,686,4,14904,0.37%,28,5055,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-17 0:00:00,Yes,3561291,0.00%,25,22560,-10.81%,0.03%,4524,2163,15873,10130,1200,1210,1180,1289,864,0,0,NA,20,19893,0.03%,0,0,NA,1,44,0.00%,4,2623,0.02%,4,73647,59796,0,59796,13851,1,9378,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-17 0:00:00,Yes,2662975,0.04%,9,47456,253.75%,0.20%,6413,9089,31954,29123,438,247,72,62,2012,4,44300,0.42%,5,3156,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-17 0:00:00,Yes,1019038,0.00%,25,5750,-71.19%,0.02%,900,234,4616,2834,832,490,156,101,203,1,742,0.07%,24,5008,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-18 0:00:00,Yes,3561232,0.00%,26,41125,82.29%,0.04%,6490,7353,27282,16786,5570,2056,516,1026,1328,2,10293,0.14%,19,22737,0.03%,0,0,NA,1,3420,0.10%,4,4675,0.03%,4,101846,87158,0,87158,14688,1,88712,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-18 0:00:00,Yes,2663794,0.03%,4,21499,-54.70%,0.20%,2284,3952,15263,14132,14,67,5,2,1043,3,21408,0.27%,1,91,0.00%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-18 0:00:00,Yes,1018974,-0.01%,35,22109,284.50%,0.06%,1489,7965,12655,7728,563,3402,165,276,521,1,15922,1.56%,34,6187,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-19 0:00:00,Yes,3561081,0.00%,24,61652,49.91%,0.07%,4145,13326,44181,28301,3346,8803,797,952,1982,2,22695,0.32%,19,16388,0.02%,0,0,NA,1,21295,0.60%,2,1274,0.02%,2,46105,36378,0,36378,9727,1,154381,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-19 0:00:00,Yes,2664955,0.04%,3,1871,-91.30%,0.02%,394,124,1353,261,844,161,42,37,8,0,0,NA,3,1871,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-19 0:00:00,Yes,1018970,0.00%,44,34868,57.71%,0.08%,2843,16170,15855,10834,1879,1742,392,212,796,4,1626,0.04%,39,11192,0.03%,0,0,NA,1,22050,2.16%,0,0,NA,1,515421,58624,58624,0,456797,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-20 0:00:00,Yes,3560983,0.00%,24,32701,-46.96%,0.04%,2349,8595,21757,18007,1630,177,459,202,1282,3,22988,0.22%,20,9618,0.01%,0,0,NA,1,95,0.00%,0,0,NA,0,0,0,0,0,0,1,16744,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-20 0:00:00,Yes,2659081,-0.22%,4,4187,123.78%,0.04%,372,462,3353,2589,172,88,52,183,269,1,1845,0.07%,3,2342,0.03%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-20 0:00:00,Yes,1019059,0.01%,43,79068,126.76%,0.18%,20509,15339,43220,24455,8557,6771,1067,649,1721,4,70831,1.74%,39,8237,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-21 0:00:00,Yes,3561053,0.00%,26,45157,38.09%,0.05%,6141,7307,31709,24519,2532,1087,990,508,2073,2,21249,0.30%,19,19885,0.03%,1,2705,0.08%,3,1253,0.01%,0,0,NA,0,0,0,0,0,0,3,86979,0,0,NA,1,65,0.00%
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-21 0:00:00,Yes,2658001,-0.04%,6,122654,2829.40%,0.77%,19733,20480,82441,74232,1254,181,157,73,6544,5,119701,0.90%,1,2953,0.11%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-21 0:00:00,Yes,1019149,0.01%,45,69931,-11.56%,0.15%,22154,6432,41345,24634,8614,5341,958,747,1051,5,45230,0.89%,38,7340,0.02%,0,0,NA,2,17361,0.85%,0,0,NA,0,0,0,0,0,0,2,52193,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-22 0:00:00,Yes,3561103,0.00%,27,50648,12.16%,0.05%,5392,3429,41827,32780,1638,2667,958,370,3414,1,12658,0.36%,22,18474,0.02%,0,0,NA,3,17801,0.17%,1,1715,0.05%,2,30128,24531,0,24531,5597,2,315274,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-22 0:00:00,Yes,2658152,0.01%,4,90550,-26.17%,0.85%,10951,17845,61754,57842,82,197,36,7,3590,3,90012,1.13%,1,538,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-22 0:00:00,Yes,1019414,0.03%,40,39404,-43.65%,0.10%,3652,11339,24413,14989,2307,5635,689,188,605,4,23669,0.58%,35,14845,0.04%,0,0,NA,1,890,0.09%,0,0,NA,0,0,0,0,0,0,1,2726,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-23 0:00:00,Yes,3561084,0.00%,33,30152,-40.47%,0.03%,3840,3449,22863,15612,3367,736,813,519,1816,0,0,NA,24,20336,0.02%,0,0,NA,4,4970,0.03%,5,4846,0.03%,5,124209,84337,0,84337,39872,4,163533,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-23 0:00:00,Yes,2658546,0.01%,6,85545,-5.53%,0.54%,5146,27604,52795,49258,140,252,67,9,3069,3,82390,1.03%,3,3155,0.04%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-23 0:00:00,Yes,1019524,0.01%,40,23135,-41.29%,0.06%,5394,1575,16166,8969,2256,3744,429,283,485,3,15271,0.50%,35,5551,0.02%,0,0,NA,2,2313,0.11%,0,0,NA,0,0,0,0,0,0,2,9469,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-24 0:00:00,Yes,3561127,0.00%,30,65579,117.49%,0.06%,6432,6774,52373,35858,5567,4176,893,1906,3973,0,0,NA,23,25076,0.03%,0,0,NA,3,37854,0.35%,4,2649,0.02%,4,103819,79419,0,79419,24400,3,549900,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-24 0:00:00,Yes,2659185,0.02%,3,56002,-34.54%,0.70%,30384,3289,22329,3030,5529,12723,224,511,312,1,54383,2.05%,1,102,0.00%,0,0,NA,1,1517,0.06%,0,0,NA,0,0,0,0,0,0,1,15826,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-24 0:00:00,Yes,1019587,0.01%,43,78580,239.66%,0.18%,4278,29177,45125,29551,2350,8643,2290,258,2033,7,66539,0.93%,36,12041,0.03%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-25 0:00:00,Yes,3561195,0.00%,30,86351,31.67%,0.08%,6128,11206,69017,56047,1183,2358,2165,403,6861,1,3,8.42E-07,24,26363,0.03%,0,0,NA,3,58872,0.55%,2,1113,0.02%,2,42846,34461,0,34461,8385,3,836448,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-25 0:00:00,Yes,2659871,0.03%,5,34907,-37.67%,0.26%,4110,10616,20181,18817,14,111,27,3,1209,3,34087,0.43%,2,820,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-25 0:00:00,Yes,1019702,0.01%,41,28974,-63.13%,0.07%,2451,7336,19187,12891,1038,3769,282,73,1134,7,19313,0.27%,33,8622,0.03%,0,0,NA,1,1039,0.10%,0,0,NA,1,6858,4241,4241,0,2617,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-26 0:00:00,Yes,3561044,0.00%,25,16679,-80.68%,0.02%,2403,2327,11949,8115,369,998,382,1098,987,0,0,NA,22,12316,0.02%,0,0,NA,0,0,NA,3,4363,0.04%,3,80638,55499,0,55499,25139,0,0,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-26 0:00:00,Yes,2660457,0.02%,4,20478,-41.34%,0.19%,644,4852,14982,13880,28,243,28,2,801,1,15102,0.57%,3,5376,0.07%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-26 0:00:00,Yes,1019788,0.01%,40,13654,-52.87%,0.03%,1446,2703,9505,7105,792,554,224,303,527,4,5958,0.15%,35,6401,0.02%,0,0,NA,1,1295,0.13%,0,0,NA,0,0,0,0,0,0,1,7385,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-27 0:00:00,Yes,3561046,0.00%,23,10664,-36.06%,0.01%,514,1597,8553,6422,306,175,626,406,618,1,134,0.00%,20,10487,0.01%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,2,43,5.90E-06
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-27 0:00:00,Yes,2660948,0.02%,5,62779,206.57%,0.47%,3154,20052,39573,35067,526,628,378,32,2942,4,60077,0.56%,1,2702,0.10%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-27 0:00:00,Yes,1020031,0.02%,40,43232,216.63%,0.11%,5344,12720,25168,17213,540,5349,585,252,1229,6,37568,0.61%,34,5664,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-28 0:00:00,Yes,3561221,0.00%,23,24075,125.76%,0.03%,2900,6363,14812,10397,743,1756,739,319,858,1,6384,0.18%,19,5106,0.01%,0,0,NA,2,10379,0.15%,1,2206,0.06%,1,31094,30059,0,30059,1035,2,206780,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-28 0:00:00,Yes,2661671,0.03%,7,142741,127.37%,0.77%,8714,43242,90785,85612,210,478,56,275,4154,6,142556,0.89%,1,185,0.01%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-28 0:00:00,Yes,1020102,0.01%,38,25377,-41.30%,0.07%,4963,3251,17163,10026,1079,4637,276,261,884,2,958,0.05%,36,24419,0.07%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-29 0:00:00,Yes,3561344,0.00%,25,43294,79.83%,0.05%,4491,8554,30249,22058,1961,2818,731,252,2429,0,0,NA,19,15254,0.02%,0,0,NA,2,23170,0.33%,4,4870,0.03%,4,85749,75041,0,75041,10708,2,329754,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-29 0:00:00,Yes,2662457,0.03%,3,68586,-51.95%,0.86%,4473,22704,41409,36619,568,284,131,64,3743,2,66697,1.25%,1,1889,0.07%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-29 0:00:00,Yes,1020121,0.00%,33,146241,476.27%,0.43%,9324,103558,33359,16298,3862,8354,3405,914,526,3,134875,4.41%,30,11366,0.04%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-30 0:00:00,Yes,3561346,0.00%,22,12679,-70.71%,0.02%,1422,1372,9885,7391,700,770,287,90,647,0,0,NA,19,11280,0.02%,0,0,NA,0,0,NA,3,1399,0.01%,3,34457,33884,0,33884,573,0,0,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-30 0:00:00,Yes,2663148,0.03%,1,12622,-81.60%,0.47%,476,1957,10189,8488,13,734,168,6,780,0,0,NA,1,12622,0.47%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-30 0:00:00,Yes,1020110,0.00%,35,18942,-87.05%,0.05%,1823,3542,13577,9678,996,1253,205,324,1121,2,3688,0.18%,32,13294,0.04%,1,1960,0.19%,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-01-31 0:00:00,Yes,3561331,0.00%,32,153389,1109.79%,0.13%,10671,54400,88318,55380,3754,21561,1791,780,5052,1,77612,2.18%,26,29929,0.03%,0,0,NA,2,41890,0.59%,3,3958,0.04%,3,66244,64224,0,64224,2020,2,494441,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-01-31 0:00:00,Yes,2663654,0.02%,3,19700,56.08%,0.25%,5517,2724,11459,9833,22,225,26,11,1342,2,19590,0.37%,1,110,0.00%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-01-31 0:00:00,Yes,1020534,0.04%,35,10398,-45.11%,0.03%,1063,1578,7757,4799,1126,870,285,369,308,1,1980,0.19%,34,8418,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-01 0:00:00,Yes,3561736,0.01%,28,24822,-83.82%,0.02%,3131,3592,18099,9315,4686,1730,734,1157,477,0,0,NA,25,17126,0.02%,0,0,NA,1,7153,0.20%,2,543,0.01%,2,20805,20571,0,20571,234,1,167362,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-01 0:00:00,Yes,2664220,0.02%,1,4695,-76.17%,0.18%,203,927,3565,2884,4,279,64,3,331,0,0,NA,1,4695,0.18%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-01 0:00:00,Yes,1022826,0.22%,36,7109,-31.63%,0.02%,751,904,5454,3618,918,329,192,156,241,0,0,NA,36,7109,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-02 0:00:00,Yes,3561761,0.00%,29,40462,63.01%,0.04%,6659,7708,26095,16442,4242,1001,1003,1808,1599,1,7536,0.21%,24,19751,0.02%,0,0,NA,1,11445,0.32%,3,1730,0.02%,3,45462,41177,0,41177,4285,1,168193,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-02 0:00:00,Yes,2664656,0.02%,1,141,-97.00%,0.01%,22,12,107,45,21,0,4,37,0,0,0,NA,1,141,0.01%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-02 0:00:00,Yes,1023311,0.05%,39,13037,83.39%,0.03%,1592,2460,8985,5516,2332,420,282,173,262,1,2606,0.25%,38,10431,0.03%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-03 0:00:00,Yes,3561707,0.00%,25,23151,-42.78%,0.03%,3140,3299,16712,10523,1155,2229,1082,939,784,0,0,NA,24,23140,0.03%,0,0,NA,1,11,3.09E-06,0,0,NA,0,0,0,0,0,0,1,1852,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-03 0:00:00,Yes,2665183,0.02%,1,1181,737.59%,0.04%,325,194,662,98,392,126,19,26,1,0,0,NA,1,1181,0.04%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-03 0:00:00,Yes,1024421,0.11%,27,6999,-46.31%,0.03%,618,734,5647,4367,550,242,141,41,306,0,0,NA,27,6999,0.03%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-04 0:00:00,Yes,3561647,0.00%,26,32424,40.05%,0.04%,2845,4595,24984,17538,1763,2125,787,1088,1683,0,0,NA,25,14502,0.02%,0,0,NA,1,17922,0.50%,0,0,NA,0,0,0,0,0,0,1,269704,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-04 0:00:00,Yes,2665682,0.02%,1,747,-36.75%,0.03%,186,68,493,185,259,2,19,17,11,0,0,NA,1,747,0.03%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-04 0:00:00,Yes,1024858,0.04%,34,35877,412.60%,0.10%,4829,12350,18698,9779,6244,1066,856,492,261,3,12085,0.39%,30,23193,0.08%,0,0,NA,1,599,0.06%,0,0,NA,0,0,0,0,0,0,1,1452,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-05 0:00:00,Yes,3561486,0.00%,30,20237,-37.59%,0.02%,4180,1787,14270,8037,2184,2530,416,600,503,0,0,NA,27,18625,0.02%,0,0,NA,1,17,4.77E-06,2,1595,0.02%,2,35078,33680,0,33680,1398,1,6205,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-05 0:00:00,Yes,2666123,0.02%,4,35660,4673.76%,0.33%,7228,5198,23234,21029,638,110,131,42,1284,1,32067,1.20%,3,3593,0.04%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-05 0:00:00,Yes,1025121,0.03%,41,26705,-25.57%,0.06%,2210,7402,17093,12060,1843,1962,314,295,619,5,16694,0.33%,36,10011,0.03%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-06 0:00:00,Yes,3561396,0.00%,35,21203,4.77%,0.02%,2940,3617,14646,9836,1446,1296,382,822,864,3,5359,0.05%,29,14387,0.01%,0,0,NA,1,11,3.09E-06,2,1446,0.02%,2,27599,23364,0,23364,4235,1,4469,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-06 0:00:00,Yes,2666633,0.02%,8,24535,-31.20%,0.11%,5020,3371,16144,14263,238,431,85,61,1066,1,18565,0.70%,7,5970,0.03%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-06 0:00:00,Yes,1025352,0.02%,45,23639,-11.48%,0.05%,2485,6338,14816,9112,1419,3310,227,229,519,4,16455,0.40%,41,7184,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-07 0:00:00,Yes,3561262,0.00%,35,23690,11.73%,0.02%,2691,4578,16421,10429,2492,984,852,257,1407,0,0,NA,29,13078,0.01%,0,0,NA,2,8289,0.12%,3,2152,0.02%,3,50985,35834,0,35834,15151,2,55677,0,0,NA,1,171,0.00%
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-07 0:00:00,Yes,2667058,0.02%,12,34876,42.15%,0.11%,3340,6962,24574,17849,3734,929,605,361,1096,1,10627,0.40%,11,24249,0.08%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-07 0:00:00,Yes,1025800,0.04%,40,26193,10.80%,0.06%,9182,4494,12517,5682,2425,3434,496,323,157,3,15418,0.50%,37,10775,0.03%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-08 0:00:00,Yes,3561099,0.00%,35,39535,66.88%,0.03%,3679,6470,29386,20556,3063,1523,693,1289,2262,1,1378,0.04%,30,33306,0.03%,0,0,NA,2,2156,0.03%,2,2695,0.04%,2,44121,37780,0,37780,6341,2,110937,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-08 0:00:00,Yes,2667631,0.02%,15,68949,97.70%,0.17%,5942,20324,42683,34769,3312,1600,652,658,1692,1,43769,1.64%,14,25180,0.07%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-08 0:00:00,Yes,1026190,0.04%,44,13428,-48.73%,0.03%,3573,1480,8375,4908,960,1632,267,198,410,3,2234,0.07%,40,10952,0.03%,0,0,NA,1,242,0.02%,0,0,NA,0,0,0,0,0,0,1,826,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-09 0:00:00,Yes,3560855,-0.01%,36,39986,1.14%,0.03%,3297,9971,26718,18457,3343,1776,782,628,1732,1,9047,0.25%,30,18077,0.02%,0,0,NA,3,12619,0.12%,2,243,0.00%,2,16189,13187,0,13187,3002,3,346220,0,0,NA,0,0,NA
Daily Vine,DailyVineNow,//www.facebook.com/440106476051475,2018-02-09 0:00:00,Yes,2667880,0.01%,18,27781,-59.71%,0.06%,4559,2663,20559,9961,7116,1014,1298,643,527,0,0,NA,18,27781,0.06%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Silence is Consent,retainyourfreedom,//www.facebook.com/183356311699411,2018-02-09 0:00:00,Yes,1026437,0.02%,41,20245,50.77%,0.05%,2288,5551,12406,6759,2441,2145,304,281,476,4,11923,0.29%,37,8322,0.02%,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
Right Wing News,OfficialRightWingNews,//www.facebook.com/389658314427637,2018-02-10 0:00:00,Yes,3560702,0.00%,24,17523,-56.18%,0.02%,2066,2354,13103,5950,4432,517,810,558,836,0,0,NA,23,17488,0.02%,0,0,NA,1,35,9.83E-06,0,0,NA,0,0,0,0,0,0,1,6765,0,0,NA,0,0,NA
